ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,DataSource,SortOrder,Sector,TimeValue,BookValue,TaxEquivalentBookYield,PreTaxBookYield,AfterTaxBookYield,PercentTotalBookValue,ParValue,OverweightUnderWeightValue,Rating,Value
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",58,"Utility","2019-09-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",59,"Finance","2019-09-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",60,"CLO / Other","2019-09-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",61,"Treasury","2019-10-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",62,"Gov","2019-10-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",63,"Industrial","2019-10-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",64,"Utility","2019-10-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",65,"Finance","2019-10-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",66,"CLO / Other","2019-10-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",67,"Treasury","2019-11-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",68,"Gov","2019-11-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",69,"Industrial","2019-11-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",70,"Utility","2019-11-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",71,"Finance","2019-11-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",72,"CLO / Other","2019-11-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",73,"Treasury","2019-12-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",74,"Gov","2019-12-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",75,"Industrial","2019-12-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",76,"Utility","2019-12-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",77,"Finance","2019-12-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",78,"CLO / Other","2019-12-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",79,"Treasury","2020-01-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",80,"Gov","2020-01-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",81,"Industrial","2020-01-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",82,"Utility","2020-01-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",83,"Finance","2020-01-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",84,"CLO / Other","2020-01-30",,,,,,,0,,
