ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,SecurityGroup,SecurityType,BookValue,MarketValue,GainOrLoss,PreTaxBookYield,PreTaxMarketYield,AfterTaxBookYield,AfterTaxMarketYield,TaxEquivalentBookYield,TaxEquivalentMarketYield,Coupon,EffectiveDuration,SecuritiesAtGainNumber,SecuritiesAtGainAmount,SecuritiesAtLossNumber,SecuritiesAtLossAmount,Weight,BenchmarkWeight,BenchmarkCoupon,YTW,BenchmarkYTW,ModifiedDuration,BenchmarkModifiedDuration,Convexity,BenchmarkConvexity,DailyReturn,BenchmarkDailyReturn,MTD,BenchmarkMTD,QTD,BenchmarkQTD,YTD,BenchmarkYTD,CummReturn,BenchmarkCummReturn,BenchmarkBookYield,BenchmarkMarketYield,BenchmarkEffectiveDuration,Liability
"USTR196275","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196275","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196275","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196275","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196275","2021-12-31","N","USTR",7,,,"Industrial",,0.00,,,,,,,,0.000,,,,,,0.00,58.69,3.405,0.00,2.06,0.00,9.32,0.00,1.54,0.00,0.22,0.00,-0.10,0.00,0.48,0.00,-2.37,0.00,-2.37,,,,
"USTR196275","2021-12-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,12.32,4.154,0.00,2.64,0.00,11.27,0.00,1.98,0.00,0.35,0.00,-0.76,0.00,0.34,0.00,-2.37,0.00,-2.37,,,,
"USTR196275","2021-12-31","N","USTR",9,,,"Finance",,0.00,,,,,,,,0.000,,,,,,0.00,14.01,3.647,0.00,2.10,0.00,9.26,0.00,1.56,0.00,0.21,0.00,-0.17,0.00,0.33,0.00,-1.71,0.00,-1.71,,,,
"USTR196275","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196275","2021-12-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196275","2021-12-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196275","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196275","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196275","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196275","2021-12-31","N","USTR",16,,,"TOTAL",,18577799.27,,,,,,,,1.500,,,,,,100.00,100.00,3.021,1.50,2.13,0.00,11.89,0.00,2.33,0.00,0.33,0.13,-0.55,0.38,1.08,1.51,-2.73,1.51,-2.73,,,,
"USTR196617","2021-12-31","N","USTR",1,,,"Cash",,326362.96,,,,,,,,0.000,,,,,,0.51,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,1.29,0.00,1.29,0.00,,,,
"USTR196617","2021-12-31","N","USTR",2,,,"Treasury",,26322632.58,,,,,,,,0.244,,,,,,40.60,34.15,0.000,2.00,1.97,24.55,27.26,6.34,7.65,0.86,0.72,-2.40,-2.70,4.80,5.89,-5.87,-5.88,-5.87,-5.88,,,,
"USTR196617","2021-12-31","N","USTR",3,,,"Agency",,190605.44,,,,,,,,4.950,,,,,,0.30,0.00,0.000,3.35,0.00,14.96,0.00,2.99,0.00,0.30,0.00,-2.18,0.00,0.03,0.00,1.37,0.00,1.37,0.00,,,,
"USTR196617","2021-12-31","N","USTR",4,,,"Local Authority",,661994.98,,,,,,,,6.648,,,,,,1.03,0.00,0.000,3.22,0.00,12.84,0.00,2.24,0.00,0.14,0.00,-1.55,0.00,0.43,0.00,-0.34,0.00,-0.34,0.00,,,,
"USTR196617","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196617","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196617","2021-12-31","N","USTR",7,,,"Industrial",,16539206.54,,,,,,,,3.513,,,,,,25.66,45.02,3.505,2.47,2.18,12.22,10.29,2.36,1.78,0.28,0.26,-0.15,-0.14,0.86,0.65,-2.80,-2.61,-2.80,-2.61,,,,
"USTR196617","2021-12-31","N","USTR",8,,,"Utility",,6152951.45,,,,,,,,3.695,,,,,,9.53,10.04,4.205,2.70,2.71,12.10,11.93,2.22,2.16,0.41,0.38,-1.03,-0.82,0.27,0.42,-3.20,-2.50,-3.20,-2.50,,,,
"USTR196617","2021-12-31","N","USTR",9,,,"Finance",,9843775.77,,,,,,,,3.263,,,,,,15.29,10.79,3.658,2.27,2.20,8.23,10.47,1.08,1.89,0.16,0.25,-0.03,-0.22,-0.06,0.49,-1.60,-1.88,-1.60,-1.88,,,,
"USTR196617","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.36,0.00,1.04,0.00,1.04,0.00,,,,
"USTR196617","2021-12-31","N","USTR",11,,,"Asset Backed",,757424.94,,,,,,,,2.172,,,,,,1.18,0.00,0.000,2.23,0.00,3.80,0.00,0.15,0.00,-0.02,0.00,-0.39,0.00,-0.87,0.00,-0.48,0.00,-0.48,0.00,,,,
"USTR196617","2021-12-31","N","USTR",12,,,"CMBS",,2115584.07,,,,,,,,3.499,,,,,,3.29,0.00,0.000,3.27,0.00,7.89,0.00,0.74,0.00,-0.05,0.00,-0.44,0.00,-0.04,0.00,1.09,0.00,1.09,0.00,,,,
"USTR196617","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR196617","2021-12-31","N","USTR",14,,,"CMO",,514951.03,,,,,,,,3.319,,,,,,0.81,0.00,0.000,2.13,0.00,4.79,0.00,0.29,0.00,-0.53,0.00,-0.44,0.00,-0.44,0.00,-0.44,0.00,-0.44,0.00,,,,
"USTR196617","2021-12-31","N","USTR",15,,,"CLO / Other",,1173867.07,,,,,,,,1.479,,,,,,1.82,0.00,0.000,1.46,0.00,4.80,0.00,0.25,0.00,0.23,0.00,0.39,0.00,0.42,0.00,0.42,0.00,0.42,0.00,,,,
"USTR196617","2021-12-31","N","USTR",16,,,"TOTAL",,64599356.83,,,,,,,,2.124,,,,,,100.00,100.00,2.395,2.27,2.16,16.14,16.27,3.63,3.83,0.48,0.43,-1.18,-1.12,2.14,2.38,-3.52,-3.43,-3.52,-3.43,,,,
"USTR197083","2021-12-31","N","USTR",1,,,"Cash",,1312621.32,,,,,,,,0.000,,,,,,1.72,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR197083","2021-12-31","N","USTR",2,,,"Treasury",,19347661.71,,,,,,,,0.347,,,,,,25.09,18.58,0.000,2.02,1.99,22.43,26.37,5.36,7.19,0.80,0.76,-2.20,-2.60,3.84,5.21,-6.87,-6.38,-6.87,-6.38,,,,
"USTR197083","2021-12-31","N","USTR",3,,,"Agency",,650583.21,,,,,,,,3.391,,,,,,0.85,0.00,0.000,2.50,0.00,10.71,0.00,1.86,0.00,0.31,0.00,-0.39,0.00,0.25,0.00,0.84,0.00,0.84,0.00,,,,
"USTR197083","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR197083","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR197083","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR197083","2021-12-31","N","USTR",7,,,"Industrial",,22751559.09,,,,,,,,3.493,,,,,,29.66,56.29,3.395,2.40,2.03,11.18,9.04,2.05,1.45,0.27,0.21,-0.19,-0.07,0.64,0.43,-2.05,-2.31,-2.05,-2.31,,,,
"USTR197083","2021-12-31","N","USTR",8,,,"Utility",,11346698.11,,,,,,,,3.908,,,,,,14.78,11.68,4.163,2.50,2.62,10.59,11.03,1.90,1.91,0.36,0.34,-0.93,-0.73,0.05,0.30,-2.51,-2.33,-2.51,-2.33,,,,
"USTR197083","2021-12-31","N","USTR",9,,,"Finance",,17176646.68,,,,,,,,3.285,,,,,,22.42,13.45,3.665,2.02,2.09,6.61,8.92,0.78,1.46,0.12,0.20,0.01,-0.15,-0.19,0.24,-1.65,-1.74,-1.65,-1.74,,,,
"USTR197083","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.54,0.00,-0.54,0.00,,,,
"USTR197083","2021-12-31","N","USTR",11,,,"Asset Backed",,1090884.01,,,,,,,,2.486,,,,,,1.43,0.00,0.000,2.70,0.00,3.87,0.00,0.16,0.00,-0.09,0.00,-0.29,0.00,-0.66,0.00,0.90,0.00,0.90,0.00,,,,
"USTR197083","2021-12-31","N","USTR",12,,,"CMBS",,1341802.38,,,,,,,,3.263,,,,,,1.76,0.00,0.000,2.84,0.00,6.94,0.00,0.56,0.00,-0.11,0.00,-0.30,0.00,-0.25,0.00,0.73,0.00,0.73,0.00,,,,
"USTR197083","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR197083","2021-12-31","N","USTR",14,,,"CMO",,469834.95,,,,,,,,3.282,,,,,,0.62,0.00,0.000,2.08,0.00,4.77,0.00,0.28,0.00,-0.51,0.00,-0.42,0.00,-0.42,0.00,1.58,0.00,1.58,0.00,,,,
"USTR197083","2021-12-31","N","USTR",15,,,"CLO / Other",,1299086.59,,,,,,,,1.504,,,,,,1.69,0.00,0.000,1.49,0.00,4.78,0.00,0.25,0.00,0.19,0.00,0.35,0.00,0.38,0.00,0.38,0.00,0.38,0.00,,,,
"USTR197083","2021-12-31","N","USTR",16,,,"TOTAL",,76787378.06,,,,,,,,2.601,,,,,,100.00,100.00,2.890,2.19,2.10,12.38,12.48,2.45,2.57,0.36,0.33,-0.77,-0.64,1.05,1.14,-3.10,-2.95,-3.10,-2.95,,,,
"USTR197597","2021-12-31","N","USTR",1,,,"Cash",,1291399.89,,,,,,,,0.000,,,,,,8.72,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR197597","2021-12-31","N","USTR",2,,,"Treasury",,571184.50,,,,,,,,0.553,,,,,,3.86,68.17,1.228,0.79,0.70,2.29,1.88,0.07,0.05,0.00,0.00,-0.23,-0.21,-0.74,-0.58,-0.78,-0.60,-0.78,-0.60,,,,
"USTR197597","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,5.49,1.369,0.00,0.76,0.00,1.81,0.00,0.05,0.00,0.00,0.00,-0.18,0.00,-0.55,0.00,-0.44,0.00,-0.44,,,,
"USTR197597","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.64,3.071,0.00,0.92,0.00,1.85,0.00,0.05,0.00,-0.01,0.00,-0.17,0.00,-0.52,0.00,-0.21,0.00,-0.21,,,,
"USTR197597","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.57,4.278,0.00,1.10,0.00,1.84,0.00,0.05,0.00,0.01,0.00,0.09,0.00,-0.39,0.00,0.01,0.00,0.01,,,,
"USTR197597","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,3.12,1.772,0.00,0.74,0.00,1.84,0.00,0.05,0.00,-0.01,0.00,-0.18,0.00,-0.52,0.00,-0.44,0.00,-0.44,,,,
"USTR197597","2021-12-31","N","USTR",7,,,"Industrial",,1567492.11,,,,,,,,3.326,,,,,,10.59,10.41,2.919,2.09,1.03,2.32,1.71,0.09,0.04,-0.03,0.00,0.23,0.04,-0.29,-0.48,0.90,-0.10,0.90,-0.10,,,,
"USTR197597","2021-12-31","N","USTR",8,,,"Utility",,1398333.38,,,,,,,,3.670,,,,,,9.44,1.08,2.404,1.77,1.22,0.65,1.64,0.01,0.04,0.01,0.01,0.03,0.01,-0.01,-0.50,1.15,-0.16,1.15,-0.16,,,,
"USTR197597","2021-12-31","N","USTR",9,,,"Finance",,1991965.40,,,,,,,,2.943,,,,,,13.45,10.53,2.818,1.34,1.16,1.50,1.79,0.04,0.05,0.00,0.01,0.04,0.00,-0.24,-0.58,0.76,-0.15,0.76,-0.15,,,,
"USTR197597","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.00,,,,
"USTR197597","2021-12-31","N","USTR",11,,,"Asset Backed",,1994567.00,,,,,,,,2.993,,,,,,13.48,0.00,0.000,2.29,0.00,2.45,0.00,0.09,0.00,-0.07,0.00,-0.20,0.00,-0.37,0.00,1.34,0.00,1.34,0.00,,,,
"USTR197597","2021-12-31","N","USTR",12,,,"CMBS",,3010867.31,,,,,,,,3.960,,,,,,20.32,0.00,0.000,6.03,0.00,2.86,0.00,0.10,0.00,0.03,0.00,0.24,0.00,0.06,0.00,5.32,0.00,5.32,0.00,,,,
"USTR197597","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR197597","2021-12-31","N","USTR",14,,,"CMO",,55476.98,,,,,,,,2.000,,,,,,0.38,0.00,0.000,2.37,0.00,3.42,0.00,0.12,0.00,-0.31,0.00,-0.06,0.00,-0.06,0.00,0.63,0.00,0.63,0.00,,,,
"USTR197597","2021-12-31","N","USTR",15,,,"CLO / Other",,2924081.98,,,,,,,,2.273,,,,,,19.77,0.00,0.000,2.32,0.00,5.96,0.00,0.43,0.00,-0.15,0.00,0.07,0.00,0.23,0.00,0.97,0.00,0.97,0.00,,,,
"USTR197597","2021-12-31","N","USTR",16,,,"TOTAL",,14805368.55,,,,,,,,2.781,,,,,,100.00,100.00,1.630,2.60,0.80,2.70,1.85,0.14,0.05,-0.04,0.00,0.06,-0.15,-0.11,-0.56,1.77,-0.47,1.77,-0.47,,,,
"USTR20","2021-12-31","N","USTR",1,,,"Cash",,1687793.64,,,,,,,,0.000,,,,,,5.29,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR20","2021-12-31","N","USTR",2,,,"Treasury",,5079754.18,,,,,,,,0.960,,,,,,15.90,1.68,0.000,1.32,2.02,7.43,24.56,0.94,6.28,0.13,0.81,-0.55,-2.45,0.11,4.56,-9.89,-6.57,-9.89,-6.57,,,,
"USTR20","2021-12-31","N","USTR",3,,,"Agency",,275303.65,,,,,,,,2.407,,,,,,0.86,0.00,0.000,1.94,0.00,7.18,0.00,0.96,0.00,0.20,0.00,0.24,0.00,-0.06,0.00,0.02,0.00,0.02,0.00,,,,
"USTR20","2021-12-31","N","USTR",4,,,"Local Authority",,159634.00,,,,,,,,7.300,,,,,,0.50,0.00,0.000,3.06,0.00,11.51,0.00,1.75,0.00,0.08,0.00,-0.79,0.00,0.95,0.00,0.04,0.00,0.04,0.00,,,,
"USTR20","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR20","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR20","2021-12-31","N","USTR",7,,,"Industrial",,10699133.45,,,,,,,,3.400,,,,,,33.49,70.51,2.952,1.97,1.54,6.60,5.17,0.79,0.54,0.12,0.08,0.22,0.09,-0.29,-0.22,-1.49,-1.21,-1.49,-1.21,,,,
"USTR20","2021-12-31","N","USTR",8,,,"Utility",,4469097.12,,,,,,,,3.555,,,,,,13.98,10.47,3.787,2.11,2.16,6.92,7.18,0.97,0.95,0.16,0.18,-0.42,-0.38,-0.46,-0.15,-1.75,-1.42,-1.75,-1.42,,,,
"USTR20","2021-12-31","N","USTR",9,,,"Finance",,9536089.86,,,,,,,,3.117,,,,,,29.87,17.34,3.445,1.52,1.65,3.34,4.95,0.21,0.50,0.05,0.08,0.13,0.00,-0.44,-0.22,-0.45,-0.91,-0.45,-0.91,,,,
"USTR20","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR20","2021-12-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR20","2021-12-31","N","USTR",12,,,"CMBS",,32569.56,,,,,,,,4.437,,,,,,0.10,0.00,0.000,2.61,0.00,4.39,0.00,0.21,0.00,0.08,0.00,0.16,0.00,0.85,0.00,3.91,0.00,3.91,0.00,,,,
"USTR20","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR20","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR20","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR20","2021-12-31","N","USTR",16,,,"TOTAL",,31939375.46,,,,,,,,2.782,,,,,,100.00,100.00,3.075,1.66,1.63,5.48,5.67,0.63,0.68,0.10,0.11,-0.04,-0.02,-0.29,-0.13,-1.24,-1.20,-1.24,-1.20,,,,
"USTR205","2021-12-31","N","USTR",1,,,"Cash",,136063.86,,,,,,,,0.000,,,,,,0.50,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR205","2021-12-31","N","USTR",2,,,"Treasury",,27085436.53,,,,,,,,0.824,,,,,,99.50,100.00,0.583,-1.56,1.33,7.87,7.67,1.20,1.14,-0.11,-0.11,0.28,0.32,2.34,2.36,5.79,5.96,5.79,5.96,,,,
"USTR205","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR205","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR205","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR205","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR205","2021-12-31","N","USTR",7,,,"Industrial",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR205","2021-12-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR205","2021-12-31","N","USTR",9,,,"Finance",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR205","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
