ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,EquityFlag,TaxType,BenchmarkFlag,PerformanceType,Description,MTD,QTD,YTD,PriorYear,PriorTwoYear,PriorThreeYear,PriorFourYear,PriorFiveYear,PriorSevenYear,PriorTenYear,CYPriorYear,CYPriorTwoYear,CYPriorThreeYear,CYPriorFourYear,CYPriorFiveYear,CYPriorSixYear,CYPriorSevenYear,CYPriorEightYear,CYPriorNineYear,CYPriorTenYear,CYPriorElevenYear,CYPriorTwelveYear,SinceInceptionReturn,InceptionDate,ValueAdded,Risk,TrackingError,InfoRatio,PriorThreeMonth,PriorSixMonth,PriorNineMonth
"USTR144831","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.39,1.47,-0.78,-1.18,5.81,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-0.78,"2019-12-16",,,,,,,
"USTR145021","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.15,-0.09,-1.05,-1.05,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-1.05,"2020-02-03",,,,,,,
"USTR145021","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.15,-0.09,-1.05,-1.25,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-1.05,"2020-02-03",,,,,,,
"USTR146479","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.48,0.59,-2.26,-2.26,5.06,7.86,5.20,0.00,0.00,0.00,,,,,,,,,,,,,-2.26,"2017-10-02",,,,,,,
"USTR146479","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.48,0.59,-2.26,-2.41,4.85,7.73,5.08,0.00,0.00,0.00,,,,,,,,,,,,,-2.26,"2017-10-02",,,,,,,
"USTR147439","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.11,0.14,2.65,2.65,5.93,7.14,5.35,0.00,0.00,0.00,,,,,,,,,,,,,2.65,"2017-01-31",,,,,,,
"USTR147439","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.11,0.14,2.65,-1.54,2.88,4.79,3.58,0.00,0.00,0.00,,,,,,,,,,,,,2.65,"2017-01-31",,,,,,,
"USTR149130","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2019-02-14",,,,,,,
"USTR149130","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.00,0.00,0.00,-0.47,1.41,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2019-02-14",,,,,,,
"USTR151582","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.13,0.38,1.04,1.04,3.60,4.69,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1.04,"2018-09-06",,,,,,,
"USTR151582","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.13,0.38,1.04,-1.44,2.42,3.86,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1.04,"2018-09-06",,,,,,,
"USTR153582","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.30,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-07-08",,,,,,,
"USTR153582","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.30,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-07-08",,,,,,,
"USTR153969","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.54,0.43,5.63,5.63,3.69,7.42,0.00,0.00,0.00,0.00,,,,,,,,,,,,,5.63,"2017-12-12",,,,,,,
