ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR3906","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","4.427226602287435",
"USTR3908","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","0.7374575612376782",
"USTR3908","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","4.402614240096136",
"USTR3915","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.1040459785290673",
"USTR3915","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","6.807434512850862",
"USTR3919","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.6761895285780648",
"USTR3919","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","13.447482010035232",
"USTR3920","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.5833774967542134",
"USTR3920","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","6.65752369168645",
"USTR402","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","2.290827660980825",
"USTR402","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","6.803225390738672",
"USTR4048","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.04002698166",
"USTR4048","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","2.63952819792",
"USTR4049","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.733443758226452",
"USTR4049","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","10.199581236583555",
"USTR4079","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.6602433704230501",
"USTR4079","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","10.458522684132069",
"USTR4089","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","2.1930782375256457",
"USTR4089","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","6.803778325332857",
"USTR4090","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","2.066498826857748",
"USTR4090","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","6.669444855364024",
"USTR4091","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","0.140056724499208",
"USTR4091","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","1.8760209137101391",
"USTR4115","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","2.163184860231835",
"USTR4115","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","6.885950161432739",
"USTR4142","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.9606361674420658",
"USTR4142","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","6.619713731437735",
"USTR415","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.119042226068756",
"USTR415","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","4.19690064026456",
"USTR416","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","-1.069302389931432",
"USTR416","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","12.045613854678296",
"USTR4264","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.894875535649914",
"USTR4264","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","13.759303854312135",
"USTR4265","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.7945073429373748",
"USTR4265","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","13.04217190662574",
"USTR4266","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.6849838466041942",
"USTR4266","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","12.154097164935495",
"USTR4294","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.04002698166",
"USTR4294","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","2.63952819792",
"USTR4305","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.684644954213099",
"USTR4305","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","10.711000624167458",
"USTR4306","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.6474799773915445",
"USTR4306","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","9.510615204932087",
"USTR4327","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.7662421934392545",
"USTR4327","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","9.999489240675986",
"USTR4372","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","0.8008634577126602",
"USTR4372","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","2.68742656067862",
"USTR4378","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","2.8474964689345095",
"USTR4378","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","15.045948090854017",
"USTR4405","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.806293813473763",
"USTR4405","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","13.863851345643408",
"USTR4412","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.673462459102252",
"USTR4412","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","11.420243502570926",
"USTR4419","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.8094831710899422",
"USTR4419","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","6.669148737395602",
"USTR4429","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.8969141465210286",
"USTR4429","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","6.637160299978524",
"USTR4430","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","0.999421119264837",
"USTR4430","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","4.394301094173649",
"USTR486","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.7104841483067066",
"USTR486","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","6.665503603589521",
"USTR683","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","0.36814985828260827",
"USTR683","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","1.746815097010666",
"USTR69","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.6396769670941609",
"USTR69","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","7.002172765340651",
"USTR70","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.5237141832280896",
"USTR70","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","6.897279551290258",
"USTR72","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","0.8405745914994285",
"USTR72","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","2.7348547187531",
"USTR76","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","1.5086494455519974",
"USTR76","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","8.615759060733769",
"USTR765","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","0.32810026194755637",
"USTR765","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","3.947884936218671",
"USTR81","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","2.772278590090556",
"USTR81","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","15.569366649168613",
"USTR855","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","0.140795636957197",
"USTR855","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","1.8450466065605557",
"USTR89","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","0.35795279325993945",
"USTR89","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","4.089022030808633",
"USTR908","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","2.2222517107766566",
"USTR908","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","15.656621477374905",
"USTR95","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","0.6550740506423173",
"USTR95","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","4.310914720204567",
"USTR999","2020-12-31","N","USTR",1,"USTR Account Profile","Yield to Worst (%)","0.25635576808168453",
"USTR999","2020-12-31","N","USTR",1,"USTR Account Profile","Market Value","1.8984059071510297",
