ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,SecurityGroup,SecurityType,BookValue,MarketValue,GainOrLoss,PreTaxBookYield,PreTaxMarketYield,AfterTaxBookYield,AfterTaxMarketYield,TaxEquivalentBookYield,TaxEquivalentMarketYield,Coupon,EffectiveDuration,SecuritiesAtGainNumber,SecuritiesAtGainAmount,SecuritiesAtLossNumber,SecuritiesAtLossAmount,Weight,BenchmarkWeight,BenchmarkCoupon,YTW,BenchmarkYTW,ModifiedDuration,BenchmarkModifiedDuration,Convexity,BenchmarkConvexity,DailyReturn,BenchmarkDailyReturn,MTD,BenchmarkMTD,QTD,BenchmarkQTD,YTD,BenchmarkYTD,CummReturn,BenchmarkCummReturn,BenchmarkBookYield,BenchmarkMarketYield,BenchmarkEffectiveDuration,Liability,MarketYield,BookYield
"USTR10006","2020-12-31","N","USTR",5,,,"Treasury",,1941597.77,,,,,,,,0.164,,,,,,12.61,6.65,0,1.31,1.66,17.52,24.56,3.76,6.25,,,-1.24,-1.35,-2.85,-3.51,16.5,23.39,16.5,23.39,,1.44,,,1.44,
"USTR10006","2020-12-31","N","USTR",6,,,"Agency",,294386.27,,,,,,,,3.276,,,,,,1.91,0,0,1.67,0,6.13,0,0.94,0,,,0.21,0,1.44,0,8.51,0,8.51,0,,2.99,,,2.99,
"USTR10006","2020-12-31","N","USTR",7,,,"Agency",,294386.27,,,,,,,,3.276,,,,,,1.91,0,0,1.67,0,6.13,0,0.94,0,,,0.21,0,1.44,0,8.51,0,8.51,0,,2.99,,,2.99,
"USTR10006","2020-12-31","N","USTR",8,,,"Local Authority",,83565,,,,,,,,7.3,,,,,,0.54,0.03,3.069,2.8,1.01,12.08,4.05,1.93,0.2,,,-0.38,0,1.79,0,13.23,0,13.23,0,,4.42,,,4.42,
"USTR10006","2020-12-31","N","USTR",9,,,"Local Authority",,83565,,,,,,,,7.3,,,,,,0.54,0.03,3.069,2.8,1.01,12.08,4.05,1.93,0.2,,,-0.38,0,1.79,0,13.23,0,13.23,0,,4.42,,,4.42,
"USTR10006","2020-12-31","N","USTR",10,,,"Local Authority",,83565,,,,,,,,7.3,,,,,,0.54,0.03,3.069,2.8,1.01,12.08,4.05,1.93,0.2,,,-0.38,0,1.79,0,13.23,0,13.23,0,,4.42,,,4.42,
"USTR10006","2020-12-31","N","USTR",11,,,"Local Authority",,83565,,,,,,,,7.3,,,,,,0.54,0.03,3.069,2.8,1.01,12.08,4.05,1.93,0.2,,,-0.38,0,1.79,0,13.23,0,13.23,0,,4.42,,,4.42,
"USTR10006","2020-12-31","N","USTR",12,,,"Sovereign",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR10006","2020-12-31","N","USTR",13,,,"Supranational",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR10006","2020-12-31","N","USTR",14,,,"Industrial",,5505796.68,,,,,,,,3.85,,,,,,35.76,64.89,3.401,1.63,1.34,9.69,8.1,1.7,1.21,,,0.09,0.07,2.12,1.49,11.04,9.93,11.04,9.93,,3.18,,,3.18,
"USTR10006","2020-12-31","N","USTR",15,,,"Industrial",,5505796.68,,,,,,,,3.85,,,,,,35.76,64.89,3.401,1.63,1.34,9.69,8.1,1.7,1.21,,,0.09,0.07,2.12,1.49,11.04,9.93,11.04,9.93,,3.18,,,3.18,
"USTR10006","2020-12-31","N","USTR",16,,,"Industrial",,5505796.68,,,,,,,,3.85,,,,,,35.76,64.89,3.401,1.63,1.34,9.69,8.1,1.7,1.21,,,0.09,0.07,2.12,1.49,11.04,9.93,11.04,9.93,,3.18,,,3.18,
"USTR10006","2020-12-31","N","USTR",17,,,"Industrial",,5505796.68,,,,,,,,3.85,,,,,,35.76,64.89,3.401,1.63,1.34,9.69,8.1,1.7,1.21,,,0.09,0.07,2.12,1.49,11.04,9.93,11.04,9.93,,3.18,,,3.18,
"USTR10006","2020-12-31","N","USTR",18,,,"Utility",,2559932.83,,,,,,,,3.886,,,,,,16.63,12.37,4.256,1.82,1.97,9.96,10.19,1.81,1.66,,,0.02,0.07,2.26,2.02,11.18,11.79,11.18,11.79,,3.31,,,3.31,
"USTR10006","2020-12-31","N","USTR",19,,,"Utility",,2559932.83,,,,,,,,3.886,,,,,,16.63,12.37,4.256,1.82,1.97,9.96,10.19,1.81,1.66,,,0.02,0.07,2.26,2.02,11.18,11.79,11.18,11.79,,3.31,,,3.31,
"USTR10006","2020-12-31","N","USTR",20,,,"Utility",,2559932.83,,,,,,,,3.886,,,,,,16.63,12.37,4.256,1.82,1.97,9.96,10.19,1.81,1.66,,,0.02,0.07,2.26,2.02,11.18,11.79,11.18,11.79,,3.31,,,3.31,
"USTR10006","2020-12-31","N","USTR",21,,,"Utility",,2559932.83,,,,,,,,3.886,,,,,,16.63,12.37,4.256,1.82,1.97,9.96,10.19,1.81,1.66,,,0.02,0.07,2.26,2.02,11.18,11.79,11.18,11.79,,3.31,,,3.31,
"USTR10006","2020-12-31","N","USTR",22,,,"Finance",,3800881.71,,,,,,,,3.796,,,,,,24.69,16.06,3.905,1.06,1.34,4.91,6.96,0.54,0.91,,,0.33,0.21,1.61,1.84,8.11,8.88,8.11,8.88,,3.41,,,3.41,
"USTR10006","2020-12-31","N","USTR",23,,,"Finance",,3800881.71,,,,,,,,3.796,,,,,,24.69,16.06,3.905,1.06,1.34,4.91,6.96,0.54,0.91,,,0.33,0.21,1.61,1.84,8.11,8.88,8.11,8.88,,3.41,,,3.41,
"USTR10006","2020-12-31","N","USTR",24,,,"Finance",,3800881.71,,,,,,,,3.796,,,,,,24.69,16.06,3.905,1.06,1.34,4.91,6.96,0.54,0.91,,,0.33,0.21,1.61,1.84,8.11,8.88,8.11,8.88,,3.41,,,3.41,
"USTR10006","2020-12-31","N","USTR",25,,,"Finance",,3800881.71,,,,,,,,3.796,,,,,,24.69,16.06,3.905,1.06,1.34,4.91,6.96,0.54,0.91,,,0.33,0.21,1.61,1.84,8.11,8.88,8.11,8.88,,3.41,,,3.41,
"USTR10006","2020-12-31","N","USTR",26,,,"MBS Pass Thru",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR10006","2020-12-31","N","USTR",27,,,"Asset Backed",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR10006","2020-12-31","N","USTR",28,,,"CMBS",,575123.05,,,,,,,,3.349,,,,,,3.74,0,0,2.33,0,7.37,0,0.67,0,,,0.96,0,2.1,0,9.08,0,9.08,0,,3.1,,,3.1,
"USTR10006","2020-12-31","N","USTR",29,,,"CMBS",,575123.05,,,,,,,,3.349,,,,,,3.74,0,0,2.33,0,7.37,0,0.67,0,,,0.96,0,2.1,0,9.08,0,9.08,0,,3.1,,,3.1,
"USTR10006","2020-12-31","N","USTR",30,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR10006","2020-12-31","N","USTR",31,,,"CMO",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,-5.21,0,-5.21,0,,0,,,0,
"USTR10006","2020-12-31","N","USTR",32,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR10006","2020-12-31","N","USTR",33,,,"TOTAL",,15396703.03,,,,,,,,3.27,,,,,,100,100,3.362,1.51,1.44,9,9.27,1.57,1.55,,,-0.01,0,1.29,1.27,11.99,11.46,11.99,11.46,,2.97,,,2.97,
"USTR10006","2020-12-31","N","USTR",34,,,"TOTAL",,15396703.03,,,,,,,,3.27,,,,,,100,100,3.362,1.51,1.44,9,9.27,1.57,1.55,,,-0.01,0,1.29,1.27,11.99,11.46,11.99,11.46,,2.97,,,2.97,
"USTR10006","2020-12-31","N","USTR",35,,,"TOTAL",,15396703.03,,,,,,,,3.27,,,,,,100,100,3.362,1.51,1.44,9,9.27,1.57,1.55,,,-0.01,0,1.29,1.27,11.99,11.46,11.99,11.46,,2.97,,,2.97,
"USTR10006","2020-12-31","N","USTR",36,,,"TOTAL",,15396703.03,,,,,,,,3.27,,,,,,100,100,3.362,1.51,1.44,9,9.27,1.57,1.55,,,-0.01,0,1.29,1.27,11.99,11.46,11.99,11.46,,2.97,,,2.97,
"USTR100960","2020-12-31","N","USTR",1,,,"Cash",,2600037.22,,,,,,,,1.5,,,,,,4.61,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR100960","2020-12-31","N","USTR",2,,,"Cash",,2600037.22,,,,,,,,1.5,,,,,,4.61,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR100960","2020-12-31","N","USTR",3,,,"Treasury",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR100960","2020-12-31","N","USTR",4,,,"Agency",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0.35,0,0.35,0,,0,,,0,
"USTR100960","2020-12-31","N","USTR",5,,,"Local Authority",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR100960","2020-12-31","N","USTR",6,,,"Sovereign",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR100960","2020-12-31","N","USTR",7,,,"Supranational",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR100960","2020-12-31","N","USTR",8,,,"Industrial",,45227621.3,,,,,,,,6.152,,,,,,80.15,88.27,6.053,4.96,4.29,4.87,3.22,0.34,0,,,1.36,1.93,6.18,6.53,2.59,7.07,2.59,7.07,,5.86,,,5.86,
"USTR100960","2020-12-31","N","USTR",9,,,"Industrial",,45227621.3,,,,,,,,6.152,,,,,,80.15,88.27,6.053,4.96,4.29,4.87,3.22,0.34,0,,,1.36,1.93,6.18,6.53,2.59,7.07,2.59,7.07,,5.86,,,5.86,
"USTR100960","2020-12-31","N","USTR",10,,,"Utility",,3636472.63,,,,,,,,6.087,,,,,,6.44,2.77,5.206,5.95,3.38,4.58,4.28,0.27,0,,,3.3,1.12,9.16,4.11,-2.44,7.24,-2.44,7.24,,5.93,,,5.93,
"USTR100960","2020-12-31","N","USTR",11,,,"Utility",,3636472.63,,,,,,,,6.087,,,,,,6.44,2.77,5.206,5.95,3.38,4.58,4.28,0.27,0,,,3.3,1.12,9.16,4.11,-2.44,7.24,-2.44,7.24,,5.93,,,5.93,
"USTR100960","2020-12-31","N","USTR",12,,,"Finance",,4232291.22,,,,,,,,5.891,,,,,,7.5,8.96,5.793,4.76,3.75,4.52,3.12,0.27,0,,,2.06,1.65,6.72,6.32,6.58,7.15,6.58,7.15,,5.58,,,5.58,
"USTR100960","2020-12-31","N","USTR",13,,,"Finance",,4232291.22,,,,,,,,5.891,,,,,,7.5,8.96,5.793,4.76,3.75,4.52,3.12,0.27,0,,,2.06,1.65,6.72,6.32,6.58,7.15,6.58,7.15,,5.58,,,5.58,
"USTR100960","2020-12-31","N","USTR",14,,,"MBS Pass Thru",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR100960","2020-12-31","N","USTR",15,,,"Asset Backed",,731260.83,,,,,,,,5.682,,,,,,1.3,0,0,13.56,0,1.28,0,0.02,0,,,1.78,0,2.72,0,8.93,0,8.93,0,,6.29,,,6.29,
"USTR100960","2020-12-31","N","USTR",16,,,"Asset Backed",,731260.83,,,,,,,,5.682,,,,,,1.3,0,0,13.56,0,1.28,0,0.02,0,,,1.78,0,2.72,0,8.93,0,8.93,0,,6.29,,,6.29,
"USTR100960","2020-12-31","N","USTR",17,,,"CMBS",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR100960","2020-12-31","N","USTR",18,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR100960","2020-12-31","N","USTR",19,,,"CMO",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR100960","2020-12-31","N","USTR",20,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,6.41,0,6.41,0,,0,,,0,
"USTR100960","2020-12-31","N","USTR",21,,,"TOTAL",,56427683.2,,,,,,,,5.908,,,,,,100,100,6.007,4.96,4.21,4.55,3.24,0.31,0,,,1.47,1.88,5.87,6.45,1.71,7.11,1.71,7.11,,5.65,,,5.65,
"USTR100960","2020-12-31","N","USTR",22,,,"TOTAL",,56427683.2,,,,,,,,5.908,,,,,,100,100,6.007,4.96,4.21,4.55,3.24,0.31,0,,,1.47,1.88,5.87,6.45,1.71,7.11,1.71,7.11,,5.65,,,5.65,
"USTR1025","2020-12-31","N","USTR",1,,,"Cash",,7523168.12,,,,,,,,0,,,,,,100,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",2,,,"Treasury",,0,,,,,,,,0,,,,,,0,100,1.506,0,0.14,0,1.88,0,0,,,0,0.05,0,0.05,0,3.16,0,3.16,,0,,,0,
"USTR1025","2020-12-31","N","USTR",3,,,"Agency",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",4,,,"Local Authority",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",5,,,"Sovereign",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",6,,,"Supranational",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",7,,,"Industrial",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",8,,,"Utility",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",9,,,"Finance",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",10,,,"MBS Pass Thru",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",11,,,"Asset Backed",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",12,,,"CMBS",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",13,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",14,,,"CMO",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",15,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1025","2020-12-31","N","USTR",16,,,"TOTAL",,7523168.12,,,,,,,,0,,,,,,100,100,1.506,0,0.14,0,1.88,0,0,,,0,0.05,0,0.05,0,3.16,0,3.16,,0,,,0,
"USTR1055","2020-12-31","N","USTR",1,,,"Cash",,6323544.53,,,,,,,,1.5,,,,,,6.01,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR1055","2020-12-31","N","USTR",2,,,"Treasury",,4839303.18,,,,,,,,0.245,,,,,,4.6,4.54,0,1.34,1.66,17.59,24.57,3.58,6.26,,,-1.22,-1.35,-3.13,-3.52,10.63,23.33,10.63,23.33,,1.28,,,1.28,
"USTR1055","2020-12-31","N","USTR",3,,,"Agency",,2221064.85,,,,,,,,2.818,,,,,,2.11,0,0,1.4,0,5.77,0,0.73,0,,,0.28,0,1.56,0,7.82,0,7.82,0,,2.57,,,2.57,
"USTR1055","2020-12-31","N","USTR",4,,,"Local Authority",,0,,,,,,,,0,,,,,,0,0.03,3.103,0,1,0,3.96,0,0.19,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1055","2020-12-31","N","USTR",5,,,"Sovereign",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1055","2020-12-31","N","USTR",6,,,"Supranational",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1055","2020-12-31","N","USTR",7,,,"Industrial",,36240124.38,,,,,,,,3.605,,,,,,34.44,66.89,3.221,1.54,1.11,8.79,6.53,1.45,0.88,,,0.09,0.1,1.97,1.18,9.94,8.66,9.94,8.66,,3.03,,,3.03,
"USTR1055","2020-12-31","N","USTR",8,,,"Industrial",,36240124.38,,,,,,,,3.605,,,,,,34.44,66.89,3.221,1.54,1.11,8.79,6.53,1.45,0.88,,,0.09,0.1,1.97,1.18,9.94,8.66,9.94,8.66,,3.03,,,3.03,
"USTR1055","2020-12-31","N","USTR",9,,,"Utility",,14763764.71,,,,,,,,3.782,,,,,,14.03,11.01,4.114,1.86,1.78,10.22,8.97,1.86,1.38,,,-0.06,0.08,2.14,1.74,12.1,10.86,12.1,10.86,,3.23,,,3.23,
"USTR1055","2020-12-31","N","USTR",10,,,"Utility",,14763764.71,,,,,,,,3.782,,,,,,14.03,11.01,4.114,1.86,1.78,10.22,8.97,1.86,1.38,,,-0.06,0.08,2.14,1.74,12.1,10.86,12.1,10.86,,3.23,,,3.23,
"USTR1055","2020-12-31","N","USTR",11,,,"Finance",,36351843.65,,,,,,,,3.514,,,,,,34.55,17.53,3.797,1.08,1.11,4.74,5.53,0.5,0.65,,,0.38,0.2,1.63,1.43,7.32,7.59,7.32,7.59,,3.19,,,3.19,
"USTR1055","2020-12-31","N","USTR",12,,,"MBS Pass Thru",,620276.56,,,,,,,,4.063,,,,,,0.59,0,0,2.85,0,7.1,0,0.66,0,,,0.16,0,0.37,0,5.32,0,5.32,0,,3.76,,,3.76,
"USTR1055","2020-12-31","N","USTR",13,,,"Asset Backed",,411220.76,,,,,,,,2,,,,,,0.39,0,0,0.74,0,4.67,0,0.23,0,,,0.7,0,1.9,0,6.33,0,6.33,0,,1.89,,,1.89,
"USTR1055","2020-12-31","N","USTR",14,,,"CMBS",,3458286.97,,,,,,,,3.628,,,,,,3.29,0,0,5.47,0,5.32,0,0.33,0,,,1.62,0,1.61,0,6.78,0,6.78,0,,3.76,,,3.76,
"USTR1055","2020-12-31","N","USTR",15,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1055","2020-12-31","N","USTR",16,,,"CMO",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,7.79,0,7.79,0,,0,,,0,
"USTR1055","2020-12-31","N","USTR",17,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR1055","2020-12-31","N","USTR",18,,,"TOTAL",,105229429.58,,,,,,,,3.298,,,,,,100,100,3.274,1.55,1.21,7.26,7.44,1.13,1.14,,,0.16,0.05,1.49,1.07,9.73,9.65,9.73,9.65,,2.95,,,2.95,
"USTR1055","2020-12-31","N","USTR",19,,,"TOTAL",,105229429.58,,,,,,,,3.298,,,,,,100,100,3.274,1.55,1.21,7.26,7.44,1.13,1.14,,,0.16,0.05,1.49,1.07,9.73,9.65,9.73,9.65,,2.95,,,2.95,
"USTR107449","2020-12-31","N","USTR",1,,,"Cash",,3363795.91,,,,,,,,1.5,,,,,,2.74,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR107449","2020-12-31","N","USTR",2,,,"Cash",,3363795.91,,,,,,,,1.5,,,,,,2.74,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR107449","2020-12-31","N","USTR",3,,,"Treasury",,64435198.41,,,,,,,,1.644,,,,,,52.43,57.35,1.666,0.37,0.32,4.23,3.86,0.27,0,,,0.01,0.03,-0.35,-0.23,5.86,5.77,5.86,5.77,,1.53,,,1.53,
"USTR107449","2020-12-31","N","USTR",4,,,"Treasury",,64435198.41,,,,,,,,1.644,,,,,,52.43,57.35,1.666,0.37,0.32,4.23,3.86,0.27,0,,,0.01,0.03,-0.35,-0.23,5.86,5.77,5.86,5.77,,1.53,,,1.53,
"USTR107449","2020-12-31","N","USTR",5,,,"Agency",,0,,,,,,,,0,,,,,,0,4.68,1.785,0,0.44,0,3.01,0,0,,,0,0.13,0,0.2,0,3.51,0,3.51,,0,,,0,
"USTR107449","2020-12-31","N","USTR",6,,,"Local Authority",,0,,,,,,,,0,,,,,,0,0.82,2.924,0,0.76,0,4.12,0,0,,,0,0.35,0,0.55,0,6.32,0,6.32,,0,,,0,
"USTR107449","2020-12-31","N","USTR",7,,,"Sovereign",,0,,,,,,,,0,,,,,,0,1.07,4.145,0,1.18,0,4.62,0,0,,,0,0.73,0,1.97,0,8.3,0,8.3,,0,,,0,
"USTR107449","2020-12-31","N","USTR",8,,,"Supranational",,0,,,,,,,,0,,,,,,0,2.89,1.731,0,0.38,0,3.45,0,0,,,0,0.06,0,0.02,0,4.93,0,4.93,,0,,,0,
"USTR107449","2020-12-31","N","USTR",9,,,"Industrial",,25437396.48,,,,,,,,3.494,,,,,,20.7,18.54,3.363,1.53,1.08,4.99,4.57,0.34,0,,,0.75,0.51,2.42,1.68,8.34,7.06,8.34,7.06,,3.18,,,3.18,
"USTR107449","2020-12-31","N","USTR",10,,,"Industrial",,25437396.48,,,,,,,,3.494,,,,,,20.7,18.54,3.363,1.53,1.08,4.99,4.57,0.34,0,,,0.75,0.51,2.42,1.68,8.34,7.06,8.34,7.06,,3.18,,,3.18,
"USTR107449","2020-12-31","N","USTR",11,,,"Utility",,4760486.77,,,,,,,,3.579,,,,,,3.87,1.83,3.158,1.54,1.14,4.61,4.76,0.31,0,,,1.41,0.29,3.43,1.3,8.88,8.4,8.88,8.4,,3.27,,,3.27,
"USTR107449","2020-12-31","N","USTR",12,,,"Utility",,4760486.77,,,,,,,,3.579,,,,,,3.87,1.83,3.158,1.54,1.14,4.61,4.76,0.31,0,,,1.41,0.29,3.43,1.3,8.88,8.4,8.88,8.4,,3.27,,,3.27,
"USTR107449","2020-12-31","N","USTR",13,,,"Finance",,14040180.96,,,,,,,,3.333,,,,,,11.43,12.83,3.391,1.63,1.06,4.72,4.26,0.32,0,,,1.04,0.56,3.14,1.94,7.67,7.97,7.67,7.97,,3.09,,,3.09,
"USTR107449","2020-12-31","N","USTR",14,,,"Finance",,14040180.96,,,,,,,,3.333,,,,,,11.43,12.83,3.391,1.63,1.06,4.72,4.26,0.32,0,,,1.04,0.56,3.14,1.94,7.67,7.97,7.67,7.97,,3.09,,,3.09,
"USTR107449","2020-12-31","N","USTR",15,,,"MBS Pass Thru",,388884.69,,,,,,,,3,,,,,,0.32,0,0,0.07,0,1.05,0,0.02,0,,,0.28,0,0.02,0,1.85,0,1.85,0,,2.94,,,2.94,
"USTR107449","2020-12-31","N","USTR",16,,,"MBS Pass Thru",,388884.69,,,,,,,,3,,,,,,0.32,0,0,0.07,0,1.05,0,0.02,0,,,0.28,0,0.02,0,1.85,0,1.85,0,,2.94,,,2.94,
"USTR107449","2020-12-31","N","USTR",17,,,"Asset Backed",,4218098.58,,,,,,,,3.43,,,,,,3.43,0,0,1.65,0,3.32,0,0.15,0,,,0.36,0,1.37,0,4.78,0,4.78,0,,3.26,,,3.26,
"USTR107449","2020-12-31","N","USTR",18,,,"Asset Backed",,4218098.58,,,,,,,,3.43,,,,,,3.43,0,0,1.65,0,3.32,0,0.15,0,,,0.36,0,1.37,0,4.78,0,4.78,0,,3.26,,,3.26,
"USTR107449","2020-12-31","N","USTR",19,,,"CMBS",,5427786.03,,,,,,,,3.649,,,,,,4.42,0,0,7.01,0,4.47,0,0.33,0,,,3.28,0,2.58,0,3.71,0,3.71,0,,4.06,,,4.06,
"USTR107449","2020-12-31","N","USTR",20,,,"CMBS",,5427786.03,,,,,,,,3.649,,,,,,4.42,0,0,7.01,0,4.47,0,0.33,0,,,3.28,0,2.58,0,3.71,0,3.71,0,,4.06,,,4.06,
"USTR107449","2020-12-31","N","USTR",21,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR107449","2020-12-31","N","USTR",22,,,"CMO",,817410.52,,,,,,,,3.963,,,,,,0.67,0,0,2.11,0,3.29,0,0.18,0,,,0.24,0,0.36,0,4.49,0,4.49,0,,3.84,,,3.84,
"USTR107449","2020-12-31","N","USTR",23,,,"CMO",,817410.52,,,,,,,,3.963,,,,,,0.67,0,0,2.11,0,3.29,0,0.18,0,,,0.24,0,0.36,0,4.49,0,4.49,0,,3.84,,,3.84,
"USTR107449","2020-12-31","N","USTR",24,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR107449","2020-12-31","N","USTR",25,,,"TOTAL",,122889238.35,,,,,,,,2.46,,,,,,100,100,2.253,1.18,0.59,4.31,4.02,0.28,0,,,0.5,0.21,0.97,0.48,5.83,6.43,5.83,6.43,,2.31,,,2.31,
"USTR107449","2020-12-31","N","USTR",26,,,"TOTAL",,122889238.35,,,,,,,,2.46,,,,,,100,100,2.253,1.18,0.59,4.31,4.02,0.28,0,,,0.5,0.21,0.97,0.48,5.83,6.43,5.83,6.43,,2.31,,,2.31,
"USTR109195","2020-12-31","N","USTR",1,,,"Cash",,1848703,,,,,,,,0.708,,,,,,0.27,0,0,0.71,0,0,0,0,0,,,0.12,0,0.37,0,1.51,0,1.51,0,,0.71,,,0.71,
"USTR109195","2020-12-31","N","USTR",2,,,"Treasury",,677043102.54,,,,,,,,2.42,,,,,,99.73,100,2.704,1.29,1.51,19.03,18.53,4.36,0,,,-1.15,-1.18,-2.98,-3,17.96,17.7,17.96,17.7,,1.94,,,1.94,
"USTR109195","2020-12-31","N","USTR",3,,,"Agency",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR109195","2020-12-31","N","USTR",4,,,"Local Authority",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
