ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR4430","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR4430","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR4430","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR4430","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR4430","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR4430","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR4430","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",8.085,0
"USTR4430","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",25.84,35.733
"USTR4430","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",21.99,28.477
"USTR4430","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",19.066,18.204
"USTR4430","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",21.753,17.586
"USTR4430","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",2.735,0
"USTR4430","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,0,0
"USTR4430","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",53.233,57.347
"USTR4430","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0,4.677
"USTR4430","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,0.815
"USTR4430","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,1.066
"USTR4430","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,2.893
"USTR4430","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",20.273,18.535
"USTR4430","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",3.78,1.834
"USTR4430","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",12.299,12.833
"USTR4430","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0.401,0
"USTR4430","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",5.127,0
"USTR4430","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",3.346,0
"USTR4430","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR4430","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR4430","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",1.012,0
"USTR446","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR446","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR446","2020-12-31","N","USTR",3,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR486","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR486","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR486","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.704,""
"USTR486","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",178,""
"USTR486","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Aggregate Index",""
"USTR486","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR486","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR486","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 25% allocation to 144A securities|Max 30% allocation to BBB rated securities|Max 5% allocation to individual non-Treasury issuers",""
"USTR486","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",6.445,""
"USTR486","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",7.94,""
"USTR486","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Mar 31 2005 12:00AM",""
"USTR486","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Core Fixed Income",""
"USTR486","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.551,""
"USTR486","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",1.086,""
"USTR486","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",2.013,""
"USTR486","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-4.581,""
"USTR486","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",2.45,""
"USTR486","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",1.058,""
"USTR486","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",87.665,""
"USTR486","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",93.63,""
"USTR486","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",68.696,""
"USTR486","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",40.571,""
"USTR486","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",10.144,""
"USTR486","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",98.019,100
"USTR486","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",3.027,""
"USTR486","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",25.054,""
"USTR486","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",54.488,""
"USTR486","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",59.429,""
"USTR486","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",9.033,""
"USTR486","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",104.485,100
"USTR486","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.885,""
"USTR486","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.218,""
"USTR486","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",44.444,69.755
"USTR486","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",1.629,3.395
"USTR486","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",10.33,12.074
"USTR486","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",39.8,14.775
"USTR486","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR486","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR486","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR486","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR486","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR486","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR486","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0.49,0
"USTR486","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",4.289,0
"USTR486","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",28.185,24.031
"USTR486","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",33.237,32.825
"USTR486","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",4.984,13.053
"USTR486","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",7.921,9.875
"USTR486","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",3.992,5.769
"USTR486","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,14.085,14.448
"USTR486","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",29.441,36.747
"USTR486","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0,2.586
"USTR486","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,1.045
"USTR486","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0.664,1.194
"USTR486","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,1.473
"USTR486","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",17.476,16.904
"USTR486","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",7.225,2.219
"USTR486","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",10.469,8.303
"USTR486","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",15.223,26.998
"USTR486","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",7.641,0.335
"USTR486","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",8.239,2.197
"USTR486","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR486","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0.317,0
"USTR486","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR64","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR64","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR64","2020-12-31","N","USTR",3,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR683","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR683","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR683","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",0.496,""
"USTR683","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",53,""
"USTR683","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Gov/Credit 1-3 Year",""
"USTR683","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR683","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR683","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",1.55,""
"USTR683","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value",1.303,""
"USTR683","2020-12-31","N","USTR",10,"USTR Account Profile","Inception Date","Feb 28 2006 12:00AM",""
"USTR683","2020-12-31","N","USTR",11,"USTR Account Profile","Mandate","Short Duration Government Credit",""
"USTR683","2020-12-31","N","USTR",12,"USTR Account Profile","Market Yield",1.852,""
"USTR683","2020-12-31","N","USTR",13,"USTR Account Profile","Convexity",0.04,""
"USTR683","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",1.09,""
"USTR683","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-0.835,""
"USTR683","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",1.749,""
"USTR683","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.873,""
"USTR683","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",92.867,""
"USTR683","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",96.367,""
"USTR683","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",30.61,""
"USTR683","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",37.079,""
"USTR683","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",6.523,""
"USTR683","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",66.024,100
"USTR683","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",2.487,""
"USTR683","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",20.538,""
"USTR683","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",43.954,""
"USTR683","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",62.921,""
"USTR683","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",5.016,""
"USTR683","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",96.631,100
"USTR683","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.084,""
"USTR683","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.3,""
"USTR683","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",57.263,73.698
"USTR683","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",4.392,4.35
"USTR683","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",22.221,12.164
"USTR683","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",4.071,9.788
"USTR683","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR683","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR683","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR683","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR683","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR683","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR683","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0.774,0
"USTR683","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",12.349,0
"USTR683","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",75.598,100
"USTR683","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",0.774,0
"USTR683","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",0,0
"USTR683","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",0,0
"USTR683","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",0,0
"USTR683","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,0,0
"USTR683","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",57.263,65.279
"USTR683","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",1.042,6.494
"USTR683","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,0.738
"USTR683","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0.675
"USTR683","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,3.694
"USTR683","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",10.851,11.873
"USTR683","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",0.998,1.105
"USTR683","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",18.566,10.143
"USTR683","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR683","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0,0
"USTR683","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",0,0
"USTR683","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR683","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR683","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR69","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR69","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR69","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.632,""
"USTR69","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",159,""
"USTR69","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Aggregate Index",""
"USTR69","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR69","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR69","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR69","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",6.633,""
"USTR69","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",1.831,""
"USTR69","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Jun 30 2002 12:00AM",""
"USTR69","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Core Fixed Income",""
"USTR69","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.803,""
"USTR69","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",1.098,""
"USTR69","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",2.112,""
"USTR69","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-1.693,""
"USTR69","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",2.313,""
"USTR69","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.922,""
"USTR69","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",89.589,""
"USTR69","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",94.651,""
"USTR69","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",67.18,""
"USTR69","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",36.667,""
"USTR69","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",12.455,""
"USTR69","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",81.877,100
"USTR69","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",3.836,""
"USTR69","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",28.462,""
"USTR69","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",93.228,""
"USTR69","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",63.333,""
"USTR69","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",12.234,""
"USTR69","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",102.183,100
"USTR69","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.099,""
"USTR69","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",1.166,""
"USTR69","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",38.165,69.755
"USTR69","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",2.592,3.395
"USTR69","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",22.676,12.074
"USTR69","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",30.554,14.775
"USTR69","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR69","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR69","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR69","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR69","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR69","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
