ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,SecurityGroup,SecurityType,BookValue,MarketValue,GainOrLoss,PreTaxBookYield,PreTaxMarketYield,AfterTaxBookYield,AfterTaxMarketYield,TaxEquivalentBookYield,TaxEquivalentMarketYield,Coupon,EffectiveDuration,SecuritiesAtGainNumber,SecuritiesAtGainAmount,SecuritiesAtLossNumber,SecuritiesAtLossAmount,Weight,BenchmarkWeight,BenchmarkCoupon,YTW,BenchmarkYTW,ModifiedDuration,BenchmarkModifiedDuration,Convexity,BenchmarkConvexity,DailyReturn,BenchmarkDailyReturn,MTD,BenchmarkMTD,QTD,BenchmarkQTD,YTD,BenchmarkYTD,CummReturn,BenchmarkCummReturn,BenchmarkBookYield,BenchmarkMarketYield,BenchmarkEffectiveDuration,Liability,BenchmarkMarketValue
"USTR1055","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR1055","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR1055","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR1055","2022-03-31","N","USTR",7,,,"Industrial",,29667315.91,,,,,,,,3.519,,,,,,30.51,67.76,3.038,3.40,2.89,9.41,6.03,1.56,0.77,0.18,0.06,-2.22,-1.93,-7.67,-5.26,-7.67,-5.26,-4.05,-3.31,,,,,
"USTR1055","2022-03-31","N","USTR",8,,,"Utility",,13729649.42,,,,,,,,3.669,,,,,,14.12,11.80,3.838,3.55,3.42,8.74,7.81,1.42,1.13,0.30,0.19,-2.39,-2.44,-7.82,-7.17,-7.82,-7.17,-4.10,-3.97,,,,,
"USTR1055","2022-03-31","N","USTR",9,,,"Finance",,31598931.39,,,,,,,,3.263,,,,,,32.50,15.85,3.541,3.12,3.06,4.94,5.72,0.53,0.68,0.09,0.07,-2.11,-2.11,-5.15,-5.47,-5.15,-5.47,-3.84,-3.64,,,,,
"USTR1055","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,,,,,
"USTR1055","2022-03-31","N","USTR",11,,,"Asset Backed",,990165.98,,,,,,,,1.762,,,,,,1.02,0.00,0.000,3.95,0.00,3.48,0.00,0.13,0.00,-0.78,0.00,-3.36,0.00,-5.41,0.00,-5.41,0.00,-5.49,0.00,,,,,
"USTR1055","2022-03-31","N","USTR",12,,,"CMBS",,4700082.71,,,,,,,,3.576,,,,,,4.83,0.00,0.000,4.66,0.00,5.62,0.00,0.38,0.00,-0.20,0.00,-3.15,0.00,-6.11,0.00,-6.11,0.00,-3.96,0.00,,,,,
"USTR1055","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR1055","2022-03-31","N","USTR",14,,,"CMO",,812263.85,,,,,,,,3.333,,,,,,0.84,0.00,0.000,3.42,0.00,4.66,0.00,0.27,0.00,-2.85,0.00,-2.62,0.00,-5.56,0.00,-5.56,0.00,-5.87,0.00,,,,,
"USTR1055","2022-03-31","N","USTR",15,,,"CLO / Other",,1926189.91,,,,,,,,1.534,,,,,,1.98,0.00,0.000,1.77,0.00,4.56,0.00,0.23,0.00,-0.86,0.00,-0.69,0.00,-0.76,0.00,-0.76,0.00,-0.33,0.00,,,,,
"USTR1055","2022-03-31","N","USTR",16,,,"TOTAL",,97231063.89,,,,,,,,2.960,,,,,,100.00,100.00,3.073,3.04,2.97,6.90,7.02,1.00,1.04,0.07,0.09,-2.19,-2.21,-6.06,-5.86,-6.06,-5.86,-3.32,-3.29,,,,,
"USTR107190","2022-03-31","N","USTR",1,,,"Cash",,1846753.12,,,,,,,,0.000,,,,,,3.72,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",2,,,"Treasury",,95279.58,,,,,,,,0.375,,,,,,0.19,0.00,0.000,2.45,0.00,2.34,0.00,0.00,0.00,-0.01,0.00,-1.90,0.00,-3.41,0.00,-3.41,0.00,-4.40,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",7,,,"Industrial",,1042943.71,,,,,,,,6.500,,,,,,2.10,0.00,0.000,5.59,0.00,4.42,0.00,0.00,0.00,0.12,0.00,-0.74,0.00,-1.06,0.00,-1.06,0.00,0.86,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",9,,,"Finance",,1382597.45,,,,,,,,3.852,,,,,,2.79,0.00,0.000,1.86,0.00,1.38,0.00,0.00,0.00,-0.12,0.00,-0.04,0.00,0.17,0.00,0.17,0.00,1.01,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,424948.52,,,,,,,,2.000,,,,,,0.86,0.00,0.000,2.85,0.00,3.26,0.00,0.00,0.00,0.14,0.00,-1.76,0.00,-4.96,0.00,-4.96,0.00,-4.01,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",11,,,"Asset Backed",,3261289.98,,,,,,,,2.605,,,,,,6.57,0.00,0.000,4.29,0.00,3.32,0.00,0.00,0.00,0.00,0.00,-2.90,0.00,-4.51,0.00,-4.51,0.00,-2.65,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",12,,,"CMBS",,30530516.29,,,,,,,,3.445,,,,,,61.52,0.00,0.000,6.30,0.00,3.68,0.00,0.00,0.00,-0.47,0.00,-1.67,0.00,-2.08,0.00,-2.08,0.00,1.37,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",14,,,"CMO",,863130.07,,,,,,,,1.924,,,,,,1.74,0.00,0.000,3.32,0.00,6.10,0.00,0.00,0.00,-2.15,0.00,-1.84,0.00,-3.20,0.00,-3.20,0.00,-2.84,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",15,,,"CLO / Other",,10177289.89,,,,,,,,2.353,,,,,,20.51,0.00,0.000,2.64,0.00,6.07,0.00,0.00,0.00,-0.72,0.00,-0.80,0.00,-0.95,0.00,-0.95,0.00,0.10,0.00,,,,,
"USTR107190","2022-03-31","N","USTR",16,,,"TOTAL",,49624748.61,,,,,,,,3.069,,,,,,100.00,0.00,0.000,4.95,0.00,4.00,0.00,0.00,0.00,-0.48,0.00,-1.47,0.00,-1.97,0.00,-1.97,0.00,0.91,0.00,,,,,
"USTR107449","2022-03-31","N","USTR",1,,,"Cash",,2507751.15,,,,,,,,0.000,,,,,,2.15,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR107449","2022-03-31","N","USTR",2,,,"Treasury",,46910812.41,,,,,,,,1.612,,,,,,40.29,61.65,1.357,2.40,2.38,4.55,3.86,0.30,0.22,0.04,0.01,-2.81,-2.53,-4.59,-4.21,-4.59,-4.21,-4.27,-4.17,,,,,
"USTR107449","2022-03-31","N","USTR",3,,,"Agency",,292767.37,,,,,,,,2.250,,,,,,0.25,3.85,1.548,3.20,2.50,8.21,3.15,0.76,0.16,0.58,0.02,-2.23,-2.14,-6.14,-3.73,-6.14,-3.73,-5.50,-3.81,,,,,
"USTR107449","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.68,2.707,0.00,2.75,0.00,4.15,0.00,0.25,0.00,0.05,0.00,-2.72,0.00,-4.52,0.00,-4.52,0.00,-3.99,,,,,
"USTR107449","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.92,3.872,0.00,3.06,0.00,4.76,0.00,0.32,0.00,-0.05,0.00,-1.18,0.00,-4.40,0.00,-4.40,0.00,-3.04,,,,,
"USTR107449","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,2.68,1.406,0.00,2.45,0.00,3.51,0.00,0.19,0.00,0.02,0.00,-2.38,0.00,-4.00,0.00,-4.00,0.00,-3.96,,,,,
"USTR107449","2022-03-31","N","USTR",7,,,"Industrial",,23628378.96,,,,,,,,3.405,,,,,,20.29,16.10,3.163,3.48,3.23,4.33,4.36,0.27,0.28,0.05,0.04,-2.18,-2.31,-4.92,-5.16,-4.92,-5.16,-3.41,-3.96,,,,,
"USTR107449","2022-03-31","N","USTR",8,,,"Utility",,5191434.45,,,,,,,,3.658,,,,,,4.46,1.81,2.892,3.49,3.39,3.57,4.61,0.22,0.31,0.08,0.09,-1.92,-2.33,-3.79,-5.37,-3.79,-5.37,-2.36,-4.30,,,,,
"USTR107449","2022-03-31","N","USTR",9,,,"Finance",,14748373.49,,,,,,,,3.155,,,,,,12.67,12.30,3.030,3.71,3.42,4.61,4.14,0.29,0.25,0.07,0.04,-2.64,-2.44,-5.78,-5.36,-5.78,-5.36,-4.38,-4.27,,,,,
"USTR107449","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.97,0.00,,,,,
"USTR107449","2022-03-31","N","USTR",11,,,"Asset Backed",,5151321.39,,,,,,,,2.258,,,,,,4.42,0.00,0.000,3.66,0.00,3.10,0.00,0.13,0.00,-0.82,0.00,-1.99,0.00,-3.28,0.00,-3.28,0.00,-2.63,0.00,,,,,
"USTR107449","2022-03-31","N","USTR",12,,,"CMBS",,12274850.00,,,,,,,,3.612,,,,,,10.54,0.00,0.000,6.20,0.00,3.69,0.00,0.22,0.00,-0.06,0.00,-2.28,0.00,-4.71,0.00,-4.71,0.00,-2.70,0.00,,,,,
"USTR107449","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR107449","2022-03-31","N","USTR",14,,,"CMO",,1540770.64,,,,,,,,2.113,,,,,,1.32,0.00,0.000,1.92,0.00,4.43,0.00,0.23,0.00,-1.35,0.00,-1.24,0.00,-2.21,0.00,-2.21,0.00,-1.00,0.00,,,,,
"USTR107449","2022-03-31","N","USTR",15,,,"CLO / Other",,4191284.52,,,,,,,,2.197,,,,,,3.60,0.00,0.000,2.36,0.00,7.35,0.00,0.70,0.00,-0.33,0.00,-1.12,0.00,-1.48,0.00,-1.48,0.00,-0.33,0.00,,,,,
"USTR107449","2022-03-31","N","USTR",16,,,"TOTAL",,116437744.39,,,,,,,,2.496,,,,,,100.00,100.00,1.911,3.23,2.68,4.32,3.96,0.28,0.23,-0.04,0.02,-2.39,-2.45,-4.52,-4.51,-4.52,-4.51,-3.59,-4.10,,,,,
"USTR109433","2022-03-31","N","USTR",1,,,"Cash",,47237791.36,,,,,,,,1.500,,,,,,80.00,0.00,0.000,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.37,0.00,0.37,0.00,1.51,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",2,,,"Treasury",,2280649.60,,,,,,,,2.750,,,,,,3.86,0.00,0.000,2.05,0.00,1.30,0.00,0.02,0.00,0.00,0.00,-0.89,0.00,-1.70,0.00,-1.70,0.00,-2.15,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",7,,,"Industrial",,7086490.09,,,,,,,,5.490,,,,,,12.00,87.18,5.736,7.14,5.98,4.73,4.45,0.29,0.33,0.16,0.05,-1.50,-1.12,-5.06,-4.80,-5.06,-4.80,-1.64,-0.53,,,,,
"USTR109433","2022-03-31","N","USTR",8,,,"Utility",,1279485.05,,,,,,,,6.258,,,,,,2.17,2.62,5.015,7.52,5.76,4.18,5.74,0.22,0.54,0.29,0.16,1.15,-1.75,-0.53,-5.71,-0.53,-5.71,3.62,-3.03,,,,,
"USTR109433","2022-03-31","N","USTR",9,,,"Finance",,1160409.48,,,,,,,,5.967,,,,,,1.97,10.19,5.349,5.56,5.77,4.19,4.35,0.23,0.30,0.00,0.08,-0.30,-1.25,-4.06,-4.91,-4.06,-4.91,0.36,-1.20,,,,,
"USTR109433","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109433","2022-03-31","N","USTR",16,,,"TOTAL",,59044825.58,,,,,,,,2.218,,,,,,100.00,100.00,5.677,2.41,5.95,0.79,4.47,0.04,0.33,0.03,0.06,-0.10,-1.15,-0.51,-4.84,-0.51,-4.84,2.64,-0.66,,,,,
"USTR109553","2022-03-31","N","USTR",1,,,"Cash",,74733.43,,,,,,,,0.000,,,,,,0.48,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",2,,,"Treasury",,15421940.93,,,,,,,,2.524,,,,,,99.52,98.71,2.489,2.57,2.55,17.71,17.64,3.90,3.92,0.24,0.27,-5.32,-5.34,-10.64,-10.58,-10.64,-10.58,-1.54,-1.42,,,,,
"USTR109553","2022-03-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,1.29,4.445,0.00,3.03,0.00,12.14,0.00,2.16,0.00,0.32,0.00,-5.25,0.00,-9.47,0.00,-9.47,0.00,-4.18,,,,,
"USTR109553","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",7,,,"Industrial",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",9,,,"Finance",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109553","2022-03-31","N","USTR",16,,,"TOTAL",,15496674.36,,,,,,,,2.511,,,,,,100.00,100.00,2.510,2.56,2.56,17.63,17.57,3.89,3.90,0.24,0.27,-5.30,-5.34,-10.61,-10.57,-10.61,-10.57,-1.59,-1.46,,,,,
"USTR109670","2022-03-31","N","USTR",1,,,"Cash",,25579.30,,,,,,,,0.000,,,,,,0.21,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR109670","2022-03-31","N","USTR",2,,,"Treasury",,3036407.05,,,,,,,,1.858,,,,,,24.66,39.76,1.586,2.46,2.41,11.27,6.67,1.76,0.99,0.18,0.07,-4.43,-3.11,-7.72,-5.58,-7.72,-5.58,-4.51,-3.67,,,,,
"USTR109670","2022-03-31","N","USTR",3,,,"Agency",,26784.10,,,,,,,,5.000,,,,,,0.22,2.14,1.724,4.54,2.56,14.99,3.89,3.16,0.32,0.68,0.04,-1.14,-2.37,-17.01,-4.24,-17.01,-4.24,-8.36,-3.85,,,,,
"USTR109670","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.92,4.098,0.00,3.37,0.00,8.39,0.00,1.44,0.00,0.31,0.00,-4.64,0.00,-8.17,0.00,-8.17,0.00,-4.16,,,,,
"USTR109670","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,1.03,4.142,0.00,3.68,0.00,9.87,0.00,1.82,0.00,0.06,0.00,-0.55,0.00,-7.01,0.00,-7.01,0.00,-3.48,,,,,
"USTR109670","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,1.39,1.428,0.00,2.45,0.00,3.59,0.00,0.20,0.00,0.02,0.00,-2.40,0.00,-4.05,0.00,-4.05,0.00,-3.93,,,,,
"USTR109670","2022-03-31","N","USTR",7,,,"Industrial",,1363885.50,,,,,,,,4.023,,,,,,11.07,14.89,3.660,3.90,3.59,8.99,8.80,1.45,1.48,0.05,0.11,-1.95,-2.47,-7.37,-8.03,-7.37,-8.03,-3.34,-4.10,,,,,
"USTR109670","2022-03-31","N","USTR",8,,,"Utility",,448356.93,,,,,,,,3.851,,,,,,3.64,2.05,3.634,3.65,3.72,8.99,9.93,1.79,1.73,0.27,0.27,-1.53,-2.55,-6.77,-8.80,-6.77,-8.80,-2.43,-4.50,,,,,
"USTR109670","2022-03-31","N","USTR",9,,,"Finance",,1050700.53,,,,,,,,3.493,,,,,,8.53,7.91,3.306,3.76,3.54,6.15,6.05,0.65,0.73,0.07,0.06,-2.70,-2.61,-6.67,-6.72,-6.67,-6.72,-4.26,-4.33,,,,,
"USTR109670","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,1826862.67,,,,,,,,2.940,,,,,,14.83,27.64,2.607,3.45,2.99,4.99,5.71,0.50,0.66,0.01,0.03,-2.62,-2.60,-5.34,-4.97,-5.34,-4.97,-5.40,-4.92,,,,,
"USTR109670","2022-03-31","N","USTR",11,,,"Asset Backed",,980118.60,,,,,,,,3.360,,,,,,7.96,0.30,1.200,3.51,2.81,2.22,2.15,0.08,0.08,-0.78,0.03,-1.32,-1.71,-2.58,-2.88,-2.58,-2.88,-2.15,-3.06,,,,,
"USTR109670","2022-03-31","N","USTR",12,,,"CMBS",,1963494.43,,,,,,,,3.755,,,,,,15.94,1.97,3.055,5.64,3.26,4.10,4.82,0.23,0.33,0.05,0.02,-2.75,-2.90,-4.79,-5.59,-4.79,-5.59,-1.87,-4.46,,,,,
"USTR109670","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR109670","2022-03-31","N","USTR",14,,,"CMO",,833435.75,,,,,,,,2.394,,,,,,6.77,0.00,0.000,3.04,0.00,6.99,0.00,0.74,0.00,-1.67,0.00,-1.74,0.00,-3.86,0.00,-3.86,0.00,-1.05,0.00,,,,,
"USTR109670","2022-03-31","N","USTR",15,,,"CLO / Other",,759917.27,,,,,,,,2.575,,,,,,6.17,0.00,0.000,2.96,0.00,5.73,0.00,0.41,0.00,-0.28,0.00,-0.24,0.00,-1.44,0.00,-1.44,0.00,-0.77,0.00,,,,,
"USTR109670","2022-03-31","N","USTR",16,,,"TOTAL",,12315542.15,,,,,,,,2.976,,,,,,100.00,100.00,2.419,3.58,2.91,7.06,6.64,0.92,0.93,-0.12,0.07,-2.71,-2.78,-5.85,-5.93,-5.85,-5.93,-3.49,-4.15,,,,,
"USTR11000","2022-03-31","N","USTR",1,,,"Cash",,200515.30,,,,,,,,0.000,,,,,,0.35,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR11000","2022-03-31","N","USTR",2,,,"Treasury",,10510978.23,,,,,,,,2.457,,,,,,18.32,39.76,1.586,2.45,2.41,14.23,6.67,2.77,0.99,0.26,0.07,-4.82,-3.11,-8.77,-5.58,-8.77,-5.58,-4.34,-3.67,,,,,
"USTR11000","2022-03-31","N","USTR",3,,,"Agency",,171418.22,,,,,,,,5.000,,,,,,0.30,2.14,1.724,4.54,2.56,14.99,3.89,3.16,0.32,0.68,0.04,-1.14,-2.37,-17.01,-4.24,-17.01,-4.24,-8.33,-3.85,,,,,
"USTR11000","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.92,4.098,0.00,3.37,0.00,8.39,0.00,1.44,0.00,0.31,0.00,-4.64,0.00,-8.17,0.00,-8.17,0.00,-4.16,,,,,
"USTR11000","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,1.03,4.142,0.00,3.68,0.00,9.87,0.00,1.82,0.00,0.06,0.00,-0.55,0.00,-7.01,0.00,-7.01,0.00,-3.48,,,,,
"USTR11000","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,1.39,1.428,0.00,2.45,0.00,3.59,0.00,0.20,0.00,0.02,0.00,-2.40,0.00,-4.05,0.00,-4.05,0.00,-3.93,,,,,
